CRID,Witness_Gender,Witness_Age,Witness_Race,FOIA_Request_Number,Report_Produced_Date
1068748,M,36.920547945205485,BLACK,FOIA 14-5509,2015-08-03
1068749,M,64.55890410958904,WHITE,FOIA 14-5509,2015-08-03
1068751,M,30.46301369863014,BLACK,FOIA 14-5509,2015-08-03
1068752,F,,WHITE,FOIA 14-5509,2015-08-03
1068753,F,21.769863013698632,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068754,M,42.67945205479452,BLACK,FOIA 14-5509,2015-08-03
1068755,M,44.17534246575343,BLACK,FOIA 14-5509,2015-08-03
1068756,M,23.841095890410962,BLACK,FOIA 14-5509,2015-08-03
1068757,M,34.21095890410959,BLACK,FOIA 14-5509,2015-08-03
1068758,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1068759,M,27.383561643835616,WHITE,FOIA 14-5509,2015-08-03
1068760,M,62.41369863013699,BLACK,FOIA 14-5509,2015-08-03
1068761,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1068762,M,26.553424657534247,BLACK,FOIA 14-5509,2015-08-03
1068763,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1068765,F,24.926027397260274,BLACK,FOIA 14-5509,2015-08-03
1068767,M,35.83835616438356,BLACK,FOIA 14-5509,2015-08-03
1068769,F,50.608219178082194,BLACK,FOIA 14-5509,2015-08-03
1068770,F,25.232876712328768,BLACK,FOIA 14-5509,2015-08-03
1068771,F,40.345205479452055,BLACK,FOIA 14-5509,2015-08-03
1068773,M,23.912328767123284,BLACK,FOIA 14-5509,2015-08-03
1068774,F,41.27945205479452,WHITE,FOIA 14-5509,2015-08-03
1068776,F,23.161643835616438,BLACK,FOIA 14-5509,2015-08-03
1068779,M,26.545205479452058,WHITE,FOIA 14-5509,2015-08-03
1068781,F,38.608219178082194,WHITE,FOIA 14-5509,2015-08-03
1068785,M,47.05479452054795,BLACK,FOIA 14-5509,2015-08-03
1068786,M,45.4,WHITE,FOIA 14-5509,2015-08-03
1068788,F,76.95342465753424,BLACK,FOIA 14-5509,2015-08-03
1068790,M,40.772602739726025,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1068791,F,39.75342465753425,BLACK,FOIA 14-5509,2015-08-03
1068792,M,60.24383561643835,WHITE,FOIA 14-5509,2015-08-03
1068794,F,31.63013698630137,BLACK,FOIA 14-5509,2015-08-03
1068795,M,35.416438356164385,BLACK,FOIA 14-5509,2015-08-03
1068796,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1068798,M,37.76986301369863,BLACK,FOIA 14-5509,2015-08-03
1068801,F,62.65479452054795,WHITE,FOIA 14-5509,2015-08-03
1068802,M,47.81369863013699,BLACK,FOIA 14-5509,2015-08-03
1068803,F,33.709589041095896,WHITE,FOIA 14-5509,2015-08-03
1068804,F,74.81917808219178,BLACK,FOIA 14-5509,2015-08-03
1068805,M,46.057534246575344,BLACK,FOIA 14-5509,2015-08-03
1068808,M,24.772602739726025,BLACK,FOIA 14-5509,2015-08-03
1068810,F,44.03835616438356,BLACK,FOIA 14-5509,2015-08-03
1068812,M,27.520547945205482,BLACK,FOIA 14-5509,2015-08-03
1068813,F,24.306849315068494,BLACK,FOIA 14-5509,2015-08-03
1068814,F,51.32876712328767,BLACK,FOIA 14-5509,2015-08-03
1068818,M,47.86301369863014,BLACK,FOIA 14-5509,2015-08-03
1068820,F,41.92328767123288,WHITE,FOIA 14-5509,2015-08-03
1068822,M,47.920547945205485,BLACK,FOIA 14-5509,2015-08-03
1068823,M,53.96712328767123,WHITE,FOIA 14-5509,2015-08-03
1068824,M,46.57534246575343,BLACK,FOIA 14-5509,2015-08-03
1068825,M,46.134246575342466,BLACK,FOIA 14-5509,2015-08-03
1068826,F,61.345205479452055,BLACK,FOIA 14-5509,2015-08-03
1068827,M,37.49315068493151,BLACK,FOIA 14-5509,2015-08-03
1068828,F,24.96164383561644,BLACK,FOIA 14-5509,2015-08-03
1068829,F,24.96164383561644,BLACK,FOIA 14-5509,2015-08-03
1068832,M,62.8027397260274,BLACK,FOIA 14-5509,2015-08-03
1068834,M,20.95068493150685,UNKNOWN,FOIA 14-5509,2015-08-03
1068835,F,55.49315068493151,BLACK,FOIA 14-5509,2015-08-03
1068837,F,46.673972602739724,BLACK,FOIA 14-5509,2015-08-03
1068838,M,56.635616438356166,BLACK,FOIA 14-5509,2015-08-03
1068840,M,,BLACK,FOIA 14-5509,2015-08-03
1068842,F,64.56164383561644,BLACK,FOIA 14-5509,2015-08-03
1068844,F,,BLACK,FOIA 14-5509,2015-08-03
1068846,F,38.73972602739726,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068847,M,60.32876712328767,WHITE,FOIA 14-5509,2015-08-03
1068848,M,,BLACK,FOIA 14-5509,2015-08-03
1068851,F,50.87945205479452,BLACK,FOIA 14-5509,2015-08-03
1068852,F,44.47397260273972,BLACK,FOIA 14-5509,2015-08-03
1068855,M,,BLACK,FOIA 14-5509,2015-08-03
1068856,M,25.158904109589038,BLACK,FOIA 14-5509,2015-08-03
1068857,F,36.060273972602744,BLACK,FOIA 14-5509,2015-08-03
1068861,M,25.232876712328768,BLACK,FOIA 14-5509,2015-08-03
1068863,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1068865,M,35.3013698630137,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1068866,F,34.76712328767123,BLACK,FOIA 14-5509,2015-08-03
1068868,M,27.298630136986304,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1068869,F,60.30958904109589,WHITE,FOIA 14-5509,2015-08-03
1068871,M,49.419178082191785,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068872,M,58.276712328767125,WHITE,FOIA 14-5509,2015-08-03
1068873,M,59.18082191780822,BLACK,FOIA 14-5509,2015-08-03
1068874,F,39.49589041095891,BLACK,FOIA 14-5509,2015-08-03
1068875,M,54.48219178082192,WHITE,FOIA 14-5509,2015-08-03
1068876,F,48.509589041095886,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068877,F,48.509589041095886,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068878,M,,WHITE,FOIA 14-5509,2015-08-03
1068880,M,34.35342465753425,BLACK,FOIA 14-5509,2015-08-03
1068885,F,45.02465753424657,BLACK,FOIA 14-5509,2015-08-03
1068887,M,27.15068493150685,BLACK,FOIA 14-5509,2015-08-03
1068888,M,41.39178082191781,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068889,F,54.8027397260274,BLACK,FOIA 14-5509,2015-08-03
1068891,F,32.74520547945205,WHITE,FOIA 14-5509,2015-08-03
1068892,M,50.2,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068893,M,31.421917808219177,BLACK,FOIA 14-5509,2015-08-03
1068895,F,72.613698630137,UNKNOWN,FOIA 14-5509,2015-08-03
1068897,M,39.07123287671233,BLACK,FOIA 14-5509,2015-08-03
1068898,M,33.654794520547945,BLACK,FOIA 14-5509,2015-08-03
1068899,M,58.47671232876713,BLACK,FOIA 14-5509,2015-08-03
1068900,M,,BLACK,FOIA 14-5509,2015-08-03
1068902,F,38.9041095890411,BLACK,FOIA 14-5509,2015-08-03
1068904,F,33.41917808219178,BLACK,FOIA 14-5509,2015-08-03
1068905,M,50.44109589041096,HISPANIC,FOIA 14-5509,2015-08-03
1068907,F,63.871232876712334,BLACK,FOIA 14-5509,2015-08-03
1068909,M,25.33150684931507,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068912,F,42.36712328767123,BLACK,FOIA 14-5509,2015-08-03
1068913,F,46.07123287671233,BLACK,FOIA 14-5509,2015-08-03
1068914,F,27.046575342465754,WHITE,FOIA 14-5509,2015-08-03
1068918,M,36.83561643835616,BLACK,FOIA 14-5509,2015-08-03
1068922,F,37.09315068493151,BLACK,FOIA 14-5509,2015-08-03
1068923,M,20.512328767123286,BLACK,FOIA 14-5509,2015-08-03
1068925,F,32.69315068493151,BLACK,FOIA 14-5509,2015-08-03
1068926,F,44.92328767123288,BLACK,FOIA 14-5509,2015-08-03
1068927,F,45.75616438356165,BLACK,FOIA 14-5509,2015-08-03
1068928,F,42.3041095890411,BLACK,FOIA 14-5509,2015-08-03
1068929,M,46.11506849315069,WHITE,FOIA 14-5509,2015-08-03
1068930,M,52.7041095890411,WHITE,FOIA 14-5509,2015-08-03
1068934,F,79.53972602739726,BLACK,FOIA 14-5509,2015-08-03
1068935,M,23.586301369863012,BLACK,FOIA 14-5509,2015-08-03
1068936,M,41.86301369863014,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068937,F,44.63835616438356,BLACK,FOIA 14-5509,2015-08-03
1068943,F,27.336986301369862,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068944,F,,BLACK,FOIA 14-5509,2015-08-03
1068945,M,,BLACK,FOIA 14-5509,2015-08-03
1068947,M,38.556164383561644,WHITE,FOIA 14-5509,2015-08-03
1068949,M,24.578082191780823,BLACK,FOIA 14-5509,2015-08-03
1068952,F,44.4958904109589,BLACK,FOIA 14-5509,2015-08-03
1068954,F,25.126027397260273,BLACK,FOIA 14-5509,2015-08-03
1068955,M,20.364383561643837,BLACK,FOIA 14-5509,2015-08-03
1068959,M,67.47945205479452,BLACK,FOIA 14-5509,2015-08-03
1068961,F,62.487671232876714,BLACK,FOIA 14-5509,2015-08-03
1068963,M,40.4027397260274,BLACK,FOIA 14-5509,2015-08-03
1068966,F,43.91232876712329,BLACK,FOIA 14-5509,2015-08-03
1068967,F,42.42191780821918,BLACK,FOIA 14-5509,2015-08-03
1068969,M,35.87671232876712,BLACK,FOIA 14-5509,2015-08-03
1068970,M,23.84931506849315,UNKNOWN,FOIA 14-5509,2015-08-03
1068971,M,55.24383561643835,BLACK,FOIA 14-5509,2015-08-03
1068972,F,40.09589041095891,BLACK,FOIA 14-5509,2015-08-03
1068973,M,45.76164383561644,BLACK,FOIA 14-5509,2015-08-03
1068974,F,25.646575342465752,WHITE,FOIA 14-5509,2015-08-03
1068976,M,66.9041095890411,BLACK,FOIA 14-5509,2015-08-03
1068978,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068979,F,,BLACK,FOIA 14-5509,2015-08-03
1068980,F,50.80821917808219,BLACK,FOIA 14-5509,2015-08-03
1068981,M,28.605479452054798,BLACK,FOIA 14-5509,2015-08-03
1068982,F,45.64109589041096,BLACK,FOIA 14-5509,2015-08-03
1068985,F,38.556164383561644,BLACK,FOIA 14-5509,2015-08-03
1068987,M,26.427397260273974,BLACK,FOIA 14-5509,2015-08-03
1068989,F,53.42739726027398,WHITE,FOIA 14-5509,2015-08-03
1068990,M,53.96712328767123,WHITE,FOIA 14-5509,2015-08-03
1068991,F,65.61917808219178,BLACK,FOIA 14-5509,2015-08-03
1068992,M,51.090410958904116,BLACK,FOIA 14-5509,2015-08-03
1068993,F,50.1041095890411,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068994,M,25.86027397260274,WHITE,FOIA 14-5509,2015-08-03
1068995,M,29.482191780821918,BLACK,FOIA 14-5509,2015-08-03
1068996,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1068997,F,35.969863013698635,WHITE,FOIA 14-5509,2015-08-03
1068998,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1068999,M,45.68767123287671,WHITE,FOIA 14-5509,2015-08-03
1069001,F,41.2,BLACK,FOIA 14-5509,2015-08-03
1069003,F,34.33698630136986,BLACK,FOIA 14-5509,2015-08-03
1069004,F,57.70958904109589,BLACK,FOIA 14-5509,2015-08-03
1069006,F,31.54794520547945,BLACK,FOIA 14-5509,2015-08-03
1069007,F,73.2986301369863,BLACK,FOIA 14-5509,2015-08-03
1069009,F,41.06849315068494,BLACK,FOIA 14-5509,2015-08-03
1069012,M,52.438356164383556,BLACK,FOIA 14-5509,2015-08-03
1069017,F,41.13698630136986,BLACK,FOIA 14-5509,2015-08-03
1069018,M,37.5945205479452,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069019,M,53.24657534246576,BLACK,FOIA 14-5509,2015-08-03
1069020,M,48.01643835616438,BLACK,FOIA 14-5509,2015-08-03
1069025,M,54.48219178082192,WHITE,FOIA 14-5509,2015-08-03
1069026,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1069028,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1069029,F,,WHITE,FOIA 14-5509,2015-08-03
1069030,F,46.59726027397261,BLACK,FOIA 14-5509,2015-08-03
1069032,M,35.109589041095894,BLACK,FOIA 14-5509,2015-08-03
1069033,M,42.00821917808219,WHITE,FOIA 14-5509,2015-08-03
1069034,M,45.24931506849315,BLACK,FOIA 14-5509,2015-08-03
1069036,F,45.39178082191781,BLACK,FOIA 14-5509,2015-08-03
1069037,M,35.54246575342466,BLACK,FOIA 14-5509,2015-08-03
1069039,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1069045,M,33.35890410958904,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069046,M,24.221917808219178,BLACK,FOIA 14-5509,2015-08-03
1069047,M,34.8027397260274,BLACK,FOIA 14-5509,2015-08-03
1069051,F,23.5972602739726,BLACK,FOIA 14-5509,2015-08-03
1069053,F,33.969863013698635,WHITE,FOIA 14-5509,2015-08-03
1069054,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069055,M,23.01917808219178,BLACK,FOIA 14-5509,2015-08-03
1069057,M,29.024657534246575,BLACK,FOIA 14-5509,2015-08-03
1069059,F,57.18904109589041,BLACK,FOIA 14-5509,2015-08-03
1069061,M,23.219178082191778,BLACK,FOIA 14-5509,2015-08-03
1069063,M,50.389041095890406,BLACK,FOIA 14-5509,2015-08-03
1069065,F,54.04931506849315,BLACK,FOIA 14-5509,2015-08-03
1069068,F,37.92602739726027,BLACK,FOIA 14-5509,2015-08-03
1069069,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069071,F,64.47397260273972,BLACK,FOIA 14-5509,2015-08-03
1069072,M,23.827397260273976,BLACK,FOIA 14-5509,2015-08-03
1069073,F,51.898630136986306,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069074,M,26.410958904109588,BLACK,FOIA 14-5509,2015-08-03
1069075,F,24.416438356164385,WHITE,FOIA 14-5509,2015-08-03
1069076,M,33.83561643835616,BLACK,FOIA 14-5509,2015-08-03
1069077,M,46.71506849315068,WHITE,FOIA 14-5509,2015-08-03
1069079,M,46.91232876712329,BLACK,FOIA 14-5509,2015-08-03
1069080,M,33.465753424657535,BLACK,FOIA 14-5509,2015-08-03
1069081,M,59.389041095890406,BLACK,FOIA 14-5509,2015-08-03
1069082,M,46.25753424657534,WHITE,FOIA 14-5509,2015-08-03
1069088,M,21.67945205479452,BLACK,FOIA 14-5509,2015-08-03
1069089,M,28.997260273972604,BLACK,FOIA 14-5509,2015-08-03
1069090,F,46.58904109589041,WHITE,FOIA 14-5509,2015-08-03
1069091,M,63.54794520547946,WHITE,FOIA 14-5509,2015-08-03
1069092,M,37.46849315068493,BLACK,FOIA 14-5509,2015-08-03
1069094,M,27.772602739726025,WHITE,FOIA 14-5509,2015-08-03
1069096,F,34.18630136986302,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069097,F,24.016438356164386,BLACK,FOIA 14-5509,2015-08-03
1069100,F,47.8027397260274,BLACK,FOIA 14-5509,2015-08-03
1069101,M,46.8027397260274,BLACK,FOIA 14-5509,2015-08-03
1069102,M,49.17534246575343,BLACK,FOIA 14-5509,2015-08-03
1069103,M,,BLACK,FOIA 14-5509,2015-08-03
1069105,M,51.156164383561645,BLACK,FOIA 14-5509,2015-08-03
1069106,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1069108,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1069109,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1069110,F,52.273972602739725,BLACK,FOIA 14-5509,2015-08-03
1069111,M,49.51780821917808,BLACK,FOIA 14-5509,2015-08-03
1069113,M,58.515068493150686,BLACK,FOIA 14-5509,2015-08-03
1069115,M,43.48219178082192,BLACK,FOIA 14-5509,2015-08-03
1069116,F,60.797260273972604,BLACK,FOIA 14-5509,2015-08-03
1069117,M,43.0054794520548,BLACK,FOIA 14-5509,2015-08-03
1069120,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1069120,M,53.96712328767123,WHITE,FOIA 14-5509,2015-08-03
1069124,F,36.31506849315068,BLACK,FOIA 14-5509,2015-08-03
1069125,F,48.64657534246576,BLACK,FOIA 14-5509,2015-08-03
1069126,M,20.02191780821918,BLACK,FOIA 14-5509,2015-08-03
1069127,F,,WHITE,FOIA 14-5509,2015-08-03
1069128,M,24.624657534246577,BLACK,FOIA 14-5509,2015-08-03
1069130,M,36.33150684931507,BLACK,FOIA 14-5509,2015-08-03
1069132,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1069133,M,26.843835616438355,BLACK,FOIA 14-5509,2015-08-03
1069134,M,29.509589041095893,BLACK,FOIA 14-5509,2015-08-03
1069136,M,34.45753424657534,BLACK,FOIA 14-5509,2015-08-03
1069137,M,47.74794520547945,BLACK,FOIA 14-5509,2015-08-03
1069139,F,49.10958904109589,BLACK,FOIA 14-5509,2015-08-03
1069139,F,46.419178082191785,BLACK,FOIA 14-5509,2015-08-03
1069140,M,38.6027397260274,BLACK,FOIA 14-5509,2015-08-03
1069141,M,24.79178082191781,BLACK,FOIA 14-5509,2015-08-03
1069142,F,41.83013698630137,BLACK,FOIA 14-5509,2015-08-03
1069144,F,55.86301369863014,BLACK,FOIA 14-5509,2015-08-03
1069145,M,42.79178082191781,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069146,M,38.8,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069147,F,40.28493150684932,BLACK,FOIA 14-5509,2015-08-03
1069149,F,41.75342465753425,BLACK,FOIA 14-5509,2015-08-03
1069150,F,19.84931506849315,BLACK,FOIA 14-5509,2015-08-03
1069151,M,48.18630136986302,BLACK,FOIA 14-5509,2015-08-03
1069155,M,23.67671232876712,BLACK,FOIA 14-5509,2015-08-03
1069157,M,47.317808219178076,BLACK,FOIA 14-5509,2015-08-03
1069158,F,53.43013698630137,WHITE,FOIA 14-5509,2015-08-03
1069159,M,64.26301369863015,BLACK,FOIA 14-5509,2015-08-03
1069160,F,38.989041095890414,BLACK,FOIA 14-5509,2015-08-03
1069162,F,42.16438356164384,BLACK,FOIA 14-5509,2015-08-03
1069163,F,27.161643835616438,BLACK,FOIA 14-5509,2015-08-03
1069165,F,47.16712328767123,BLACK,FOIA 14-5509,2015-08-03
1069168,M,45.4,WHITE,FOIA 14-5509,2015-08-03
1069169,M,46.85753424657534,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069170,F,37.93150684931507,BLACK,FOIA 14-5509,2015-08-03
1069171,F,58.33972602739726,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069172,F,34.178082191780824,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069174,M,37.912328767123284,BLACK,FOIA 14-5509,2015-08-03
1069175,F,39.42465753424658,BLACK,FOIA 14-5509,2015-08-03
1069176,M,43.986301369863014,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069177,F,51.85753424657534,BLACK,FOIA 14-5509,2015-08-03
1069179,F,22.309589041095894,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069181,F,38.02191780821918,BLACK,FOIA 14-5509,2015-08-03
1069183,M,24.197260273972603,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069184,M,37.23835616438356,BLACK,FOIA 14-5509,2015-08-03
1069188,M,20.906849315068495,BLACK,FOIA 14-5509,2015-08-03
1069189,F,50.18082191780822,WHITE,FOIA 14-5509,2015-08-03
1069191,F,43.32876712328767,WHITE,FOIA 14-5509,2015-08-03
1069193,M,36.50410958904109,BLACK,FOIA 14-5509,2015-08-03
1069200,F,50.98904109589041,BLACK,FOIA 14-5509,2015-08-03
1069203,M,34.893150684931506,WHITE,FOIA 14-5509,2015-08-03
1069204,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1069206,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1069207,M,26.556164383561647,BLACK,FOIA 14-5509,2015-08-03
1069208,F,43.273972602739725,BLACK,FOIA 14-5509,2015-08-03
1069209,F,42.12602739726028,BLACK,FOIA 14-5509,2015-08-03
1069210,F,34.09589041095891,BLACK,FOIA 14-5509,2015-08-03
1069211,F,57.4,UNKNOWN,FOIA 14-5509,2015-08-03
1069212,M,,BLACK,FOIA 14-5509,2015-08-03
1069214,M,35.728767123287675,BLACK,FOIA 14-5509,2015-08-03
1069215,M,,BLACK,FOIA 14-5509,2015-08-03
1069216,F,24.90958904109589,BLACK,FOIA 14-5509,2015-08-03
1069217,M,48.553424657534244,WHITE,FOIA 14-5509,2015-08-03
1069218,F,33.364383561643834,WHITE,FOIA 14-5509,2015-08-03
1069221,M,43.8,WHITE,FOIA 14-5509,2015-08-03
1069222,M,39.23287671232877,BLACK,FOIA 14-5509,2015-08-03
1069225,F,36.72054794520548,BLACK,FOIA 14-5509,2015-08-03
1069226,F,37.5945205479452,BLACK,FOIA 14-5509,2015-08-03
1069227,M,38.06301369863014,BLACK,FOIA 14-5509,2015-08-03
1069228,M,38.06301369863014,UNKNOWN,FOIA 14-5509,2015-08-03
1069229,M,27.232876712328768,BLACK,FOIA 14-5509,2015-08-03
1069230,M,23.564383561643837,BLACK,FOIA 14-5509,2015-08-03
1069231,M,34.86027397260274,BLACK,FOIA 14-5509,2015-08-03
1069232,F,33.3013698630137,WHITE,FOIA 14-5509,2015-08-03
1069234,M,30.441095890410963,BLACK,FOIA 14-5509,2015-08-03
1069241,F,25.93972602739726,BLACK,FOIA 14-5509,2015-08-03
1069244,F,47.10958904109589,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069245,M,52.61369863013699,HISPANIC,FOIA 14-5509,2015-08-03
1069248,F,45.61643835616438,WHITE,FOIA 14-5509,2015-08-03
1069249,M,37.041095890410965,WHITE,FOIA 14-5509,2015-08-03
1069250,F,20.47945205479452,BLACK,FOIA 14-5509,2015-08-03
1069252,F,33.05205479452055,BLACK,FOIA 14-5509,2015-08-03
1069256,M,31.780821917808222,UNKNOWN,FOIA 14-5509,2015-08-03
1069257,M,31.112328767123287,BLACK,FOIA 14-5509,2015-08-03
1069258,M,34.345205479452055,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069259,F,38.84109589041096,BLACK,FOIA 14-5509,2015-08-03
1069260,F,38.93972602739726,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069261,M,55.21643835616438,BLACK,FOIA 14-5509,2015-08-03
1069262,F,31.279452054794522,BLACK,FOIA 14-5509,2015-08-03
1069263,M,52.87945205479452,WHITE,FOIA 14-5509,2015-08-03
1069264,F,,BLACK,FOIA 14-5509,2015-08-03
1069265,F,31.87945205479452,BLACK,FOIA 14-5509,2015-08-03
1069266,M,67.41643835616438,BLACK,FOIA 14-5509,2015-08-03
1069267,F,33.78904109589041,BLACK,FOIA 14-5509,2015-08-03
1069269,M,42.87945205479452,BLACK,FOIA 14-5509,2015-08-03
1069270,M,41.85753424657534,HISPANIC,FOIA 14-5509,2015-08-03
1069271,F,22.624657534246577,BLACK,FOIA 14-5509,2015-08-03
1069274,M,55.139726027397266,BLACK,FOIA 14-5509,2015-08-03
1069275,M,25.46849315068493,BLACK,FOIA 14-5509,2015-08-03
1069276,F,42.84109589041096,BLACK,FOIA 14-5509,2015-08-03
1069278,F,31.81917808219178,BLACK HISPANIC,FOIA 14-5509,2015-08-03
1069279,M,31.92054794520548,BLACK,FOIA 14-5509,2015-08-03
1069280,F,,BLACK,FOIA 14-5509,2015-08-03
1069281,M,50.66849315068494,BLACK,FOIA 14-5509,2015-08-03
1069282,M,50.66849315068494,BLACK,FOIA 14-5509,2015-08-03
1069283,M,26.087671232876716,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069284,M,56.02191780821918,BLACK,FOIA 14-5509,2015-08-03
1069286,M,51.947945205479456,BLACK,FOIA 14-5509,2015-08-03
1069287,F,30.104109589041094,BLACK,FOIA 14-5509,2015-08-03
1069288,F,55.580821917808215,BLACK,FOIA 14-5509,2015-08-03
1069289,M,18.194520547945206,BLACK,FOIA 14-5509,2015-08-03
1069289,F,,BLACK,FOIA 14-5509,2015-08-03
1069291,F,61.41369863013699,WHITE,FOIA 14-5509,2015-08-03
1069292,M,,WHITE,FOIA 14-5509,2015-08-03
1069293,M,36.37808219178083,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1069295,F,32.78630136986301,WHITE,FOIA 14-5509,2015-08-03
1069297,F,34.942465753424656,BLACK,FOIA 14-5509,2015-08-03
1069298,F,43.43561643835616,BLACK,FOIA 14-5509,2015-08-03
1069299,F,38.416438356164385,BLACK,FOIA 14-5509,2015-08-03
1069302,M,52.47945205479452,BLACK,FOIA 14-5509,2015-08-03
1069304,F,56.02191780821918,BLACK,FOIA 14-5509,2015-08-03
1069305,F,34.18904109589041,BLACK,FOIA 14-5509,2015-08-03
1069306,M,53.96712328767123,WHITE,FOIA 14-5509,2015-08-03
1069310,M,64.55890410958904,WHITE,FOIA 14-5509,2015-08-03
1069311,M,41.66849315068494,UNKNOWN,FOIA 14-5509,2015-08-03
1069313,M,57.93698630136986,BLACK,FOIA 14-5509,2015-08-03
1069314,M,36.087671232876716,BLACK,FOIA 14-5509,2015-08-03
1069315,M,36.86027397260274,BLACK,FOIA 14-5509,2015-08-03
1069316,M,28.99178082191781,BLACK,FOIA 14-5509,2015-08-03
1069317,F,58.23013698630137,BLACK,FOIA 14-5509,2015-08-03
1069318,F,21.578082191780823,BLACK,FOIA 14-5509,2015-08-03
1069319,M,47.57808219178082,WHITE,FOIA 14-5509,2015-08-03
1069323,F,40.85205479452055,BLACK,FOIA 14-5509,2015-08-03
1069324,M,34.367123287671234,BLACK,FOIA 14-5509,2015-08-03
1069325,F,37.74520547945206,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069326,M,40.93424657534247,WHITE,FOIA 14-5509,2015-08-03
1069328,F,,BLACK,FOIA 14-5509,2015-08-03
1069329,F,49.3013698630137,BLACK,FOIA 14-5509,2015-08-03
1069333,M,52.92602739726028,WHITE,FOIA 14-5509,2015-08-03
1069334,M,46.43287671232877,WHITE,FOIA 14-5509,2015-08-03
1069335,M,52.487671232876714,BLACK,FOIA 14-5509,2015-08-03
1069337,F,32.13972602739726,BLACK,FOIA 14-5509,2015-08-03
1069339,M,41.21369863013699,BLACK,FOIA 14-5509,2015-08-03
1069340,M,40.153424657534245,BLACK,FOIA 14-5509,2015-08-03
1069342,M,35.81095890410959,BLACK,FOIA 14-5509,2015-08-03
1069346,M,56.62465753424657,HISPANIC,FOIA 14-5509,2015-08-03
1069346,F,19.84109589041096,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069348,M,27.641095890410963,BLACK,FOIA 14-5509,2015-08-03
1069349,F,61.31232876712329,BLACK,FOIA 14-5509,2015-08-03
1069350,M,47.14794520547945,WHITE,FOIA 14-5509,2015-08-03
1069351,F,55.70958904109589,BLACK,FOIA 14-5509,2015-08-03
1069352,M,66.8986301369863,BLACK,FOIA 14-5509,2015-08-03
1069353,F,25.898630136986302,BLACK,FOIA 14-5509,2015-08-03
1069354,F,45.73150684931507,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069356,M,38.443835616438356,BLACK,FOIA 14-5509,2015-08-03
1069357,M,66.2986301369863,BLACK,FOIA 14-5509,2015-08-03
1069358,M,50.52328767123288,BLACK,FOIA 14-5509,2015-08-03
1069360,M,25.832876712328765,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1069361,F,57.153424657534245,BLACK,FOIA 14-5509,2015-08-03
