,Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
8145,1058556,M,30.5041095890411,BLACK
8148,1058559,M,28.0575342465753,WHITE
8151,1058560,M,47.4684931506849,WHITE
8154,1058561,M,,UNKNOWN
8157,1058564,F,,BLACK
8160,1058565,M,56.813698630137,WHITE
8163,1058566,F,,BLACK
8166,1058568,M,29.3123287671233,WHITE HISPANIC
8169,1058569,M,47.586301369863,BLACK
8172,1058572,M,33.9342465753425,BLACK
8175,1058574,M,,BLACK
8178,1058576,F,28.9068493150685,BLACK
8181,1058580,M,55.4794520547945,WHITE
8184,1058581,M,45.5972602739726,HISPANIC
8187,1058583,M,27.4821917808219,BLACK
8190,1058584,M,45.3534246575342,BLACK
8193,1058585,M,52.1123287671233,WHITE
8196,1058587,F,65.8684931506849,BLACK
8199,1058588,F,59.6849315068493,BLACK
8202,1058589,M,26.5534246575342,BLACK
8205,1058590,F,53.9945205479452,BLACK
8208,1058591,M,45.5972602739726,HISPANIC
8211,1058593,F,38.8493150684932,WHITE
8214,1058594,F,38.6027397260274,BLACK
8217,1058596,F,61.0,WHITE
8220,1058598,F,59.8328767123288,BLACK
8223,1058601,M,50.7287671232877,WHITE HISPANIC
8226,1058606,F,,BLACK
8229,1058607,M,33.0904109589041,WHITE
8232,1058608,M,34.4082191780822,BLACK
8235,1058610,F,56.1479452054795,WHITE
8238,1058613,F,44.3671232876712,BLACK
8241,1058615,M,35.3506849315068,WHITE
8244,1058616,M,46.4876712328767,BLACK
8247,1058618,F,22.4904109589041,BLACK
8250,1058621,F,36.2191780821918,BLACK
8253,1058622,F,44.013698630137,BLACK
8256,1058625,F,37.3780821917808,WHITE HISPANIC
8259,1058628,F,,WHITE HISPANIC
8262,1058632,F,62.9342465753425,BLACK
8265,1058635,M,43.6575342465754,BLACK
8268,1058636,M,46.454794520548,BLACK
8271,1058637,M,38.1671232876712,BLACK
8274,1058639,F,60.3260273972603,BLACK
8277,1058642,F,61.4493150684932,WHITE
8280,1058644,M,25.427397260274,BLACK
8283,1058646,F,32.2547945205479,BLACK
8286,1058647,F,,BLACK
8289,1058649,F,37.4328767123288,BLACK
8292,1058651,M,56.7479452054795,BLACK
8295,1058652,M,,WHITE
8298,1058653,F,44.8328767123288,WHITE
8301,1058654,M,41.2164383561644,BLACK
8304,1058655,M,57.3095890410959,BLACK
8307,1058656,F,30.372602739726,BLACK
8310,1058657,F,46.2684931506849,BLACK
8313,1058659,F,,UNKNOWN
8316,1058660,M,29.4931506849315,WHITE HISPANIC
8319,1058661,F,38.1780821917808,WHITE
8322,1058667,F,56.1424657534247,BLACK
8325,1058668,M,30.3479452054794,BLACK
8328,1058675,F,54.0164383561644,BLACK
8331,1058676,M,,WHITE
8334,1058679,F,30.6465753424658,BLACK
8337,1058680,F,35.6383561643836,WHITE HISPANIC
8340,1058683,M,25.1890410958904,BLACK
8343,1058684,M,64.2027397260274,BLACK
8346,1058685,F,,WHITE HISPANIC
8349,1058687,M,,HISPANIC
8352,1058688,M,37.7808219178082,BLACK
8355,1058691,F,54.5616438356164,BLACK
8358,1058692,F,38.358904109589,BLACK
8361,1058693,M,44.8027397260274,BLACK
8364,1058695,F,36.8465753424658,BLACK
8367,1058696,F,,UNKNOWN
8370,1058697,M,43.8356164383562,BLACK
8373,1058698,M,51.7561643835616,BLACK
8376,1058699,M,59.5260273972603,ASIAN/PACIFIC ISLANDER
8379,1058700,M,46.2712328767123,WHITE
8382,1058701,F,43.4356164383562,HISPANIC
8385,1058705,F,31.0630136986301,BLACK
8388,1058706,F,,UNKNOWN
8391,1058709,M,43.3835616438356,BLACK
8394,1058710,F,,BLACK
8397,1058711,F,42.5561643835616,BLACK
8400,1058712,M,54.1232876712329,BLACK
8403,1058715,M,,BLACK
8406,1058716,F,53.0821917808219,BLACK
8409,1058720,F,42.2191780821918,WHITE
8412,1058721,M,46.6164383561644,ASIAN/PACIFIC ISLANDER
8415,1058723,M,23.413698630137,BLACK
8418,1058724,M,42.8794520547945,WHITE
8421,1058725,F,31.3041095890411,WHITE HISPANIC
8424,1058727,M,,HISPANIC
8427,1058728,F,55.186301369863,BLACK
8430,1058730,F,64.8082191780822,BLACK
8433,1058731,M,24.9671232876712,BLACK
8436,1058732,F,57.0219178082192,WHITE
8439,1058745,F,75.5671232876712,BLACK
8442,1058746,M,30.8219178082192,BLACK
8445,1058751,F,37.7232876712329,WHITE HISPANIC
8448,1058753,M,36.7561643835616,BLACK
8451,1058754,F,55.4575342465753,WHITE
8454,1058755,M,27.1671232876712,BLACK
8457,1058760,M,22.7780821917808,WHITE HISPANIC
8460,1058762,F,53.6493150684932,BLACK
8463,1058765,F,34.5945205479452,BLACK
8466,1058768,F,30.786301369863,BLACK
8469,1058769,M,53.0712328767123,WHITE
8472,1058770,M,29.1315068493151,WHITE HISPANIC
8475,1058772,F,50.7260273972603,BLACK
8478,1058777,F,55.1917808219178,BLACK
8481,1058778,F,58.0301369863014,WHITE
8484,1058779,F,,BLACK
8487,1058780,M,42.1013698630137,BLACK
8490,1058781,F,38.6328767123288,WHITE HISPANIC
8493,1058782,F,43.3452054794521,BLACK
8496,1058784,M,43.5643835616438,BLACK
8499,1058786,M,62.2821917808219,WHITE
8502,1058788,F,25.5068493150685,BLACK
8505,1058792,F,31.8684931506849,BLACK
8508,1058793,M,,WHITE
8511,1058794,M,,UNKNOWN
8512,1058794,M,44.8164383561644,BLACK
8515,1058795,F,943.520547945206,BLACK
8518,1058796,M,61.5479452054795,WHITE
8521,1058797,F,,BLACK
8522,1058797,F,,BLACK
8525,1058798,F,,WHITE
8528,1058800,M,54.2301369863014,WHITE
8531,1058801,F,51.4876712328767,WHITE
8534,1058802,M,,UNKNOWN
8537,1058803,F,53.1452054794521,BLACK
8540,1058806,F,34.5945205479452,BLACK
8543,1058809,F,27.2219178082192,BLACK
8546,1058810,F,32.0986301369863,BLACK
8549,1058817,F,41.8301369863014,BLACK
8552,1058818,M,59.1178082191781,BLACK
8555,1058820,M,40.9671232876712,BLACK
8558,1058821,M,41.7972602739726,BLACK
8561,1058822,M,58.172602739726,BLACK
8564,1058827,F,50.0931506849315,BLACK
8567,1058831,F,35.3643835616438,WHITE HISPANIC
8570,1058837,F,64.2301369863014,BLACK
8573,1058838,F,45.2,BLACK
8576,1058841,F,45.1452054794521,WHITE
8579,1058842,F,42.4438356164384,BLACK
8582,1058843,F,62.9205479452055,BLACK
8585,1058844,M,54.1013698630137,WHITE
8588,1058845,M,58.9041095890411,WHITE
8591,1058846,M,31.8657534246575,BLACK
8594,1058847,M,56.1506849315069,BLACK
8597,1058848,F,53.1972602739726,BLACK
8600,1058849,F,37.5369863013699,BLACK
8603,1058850,F,38.6958904109589,BLACK
8606,1058851,M,36.8794520547945,WHITE HISPANIC
8609,1058852,M,27.8465753424658,BLACK HISPANIC
8612,1058853,F,27.8520547945206,BLACK
8615,1058854,F,,WHITE
8618,1058855,M,,BLACK HISPANIC
8621,1058856,M,23.4821917808219,WHITE
8624,1058859,M,60.6876712328767,WHITE
8627,1058860,M,52.9260273972603,WHITE
8630,1058862,M,,WHITE
8633,1058863,M,24.8109589041096,BLACK
8636,1058864,F,62.2712328767123,BLACK
8639,1058865,F,39.0630136986301,BLACK
8642,1058866,M,29.0356164383562,BLACK
8645,1058867,M,29.0356164383562,BLACK
8648,1058868,M,45.6301369863014,WHITE
8651,1058870,M,53.7561643835616,BLACK
8654,1058872,M,53.1369863013699,WHITE
8657,1058873,F,25.3013698630137,BLACK
8660,1058874,F,35.8739726027397,BLACK
8663,1058875,F,35.8739726027397,BLACK
8666,1058876,F,25.0109589041096,BLACK
8669,1058877,M,27.772602739726,BLACK
8672,1058878,F,37.5753424657534,BLACK
8675,1058879,F,45.3643835616438,HISPANIC
8678,1058880,F,55.3041095890411,BLACK
8681,1058881,F,37.5753424657534,BLACK
8684,1058883,F,51.6082191780822,BLACK
8687,1058884,M,42.6684931506849,ASIAN/PACIFIC ISLANDER
8690,1058886,F,41.6657534246575,WHITE
8693,1058893,M,31.7917808219178,BLACK
8696,1058895,F,23.9150684931507,BLACK
8699,1058898,F,45.9369863013699,BLACK
8702,1058899,M,44.7753424657534,WHITE HISPANIC
8705,1058903,M,43.5424657534247,WHITE
8708,1058907,F,49.1753424657534,BLACK
8711,1058908,M,56.5150684931507,BLACK
8714,1058909,M,26.4246575342466,BLACK
8717,1058910,M,50.3068493150685,BLACK
8720,1058913,M,58.6547945205479,HISPANIC
8723,1058914,F,33.6383561643836,BLACK
8726,1058916,M,54.1342465753425,WHITE
8729,1058917,M,53.4328767123288,WHITE
8732,1058918,M,54.9424657534247,WHITE
8735,1058919,F,23.7123287671233,BLACK
8738,1058921,M,45.6301369863014,WHITE
8741,1058922,M,28.041095890411,WHITE
8744,1058924,F,36.0109589041096,BLACK
8747,1058925,M,29.3397260273973,BLACK
8750,1058927,M,46.6246575342466,BLACK
8753,1058928,M,,WHITE HISPANIC
8756,1058930,M,62.7506849315069,BLACK
8759,1058931,F,40.5671232876712,BLACK
8762,1058932,M,22.6054794520548,BLACK
8765,1058933,M,28.6493150684932,BLACK
8768,1058936,M,56.0109589041096,BLACK
8771,1058937,M,22.6054794520548,BLACK
8774,1058938,F,30.5205479452055,BLACK
8777,1058941,M,33.0082191780822,BLACK
8780,1058944,F,36.6602739726027,WHITE HISPANIC
8783,1058946,F,46.7479452054795,BLACK
8786,1058947,F,34.8794520547945,WHITE HISPANIC
8789,1058949,F,,BLACK
8792,1058951,F,37.4191780821918,BLACK
8795,1058952,F,60.6356164383562,BLACK
8798,1058954,M,46.2712328767123,WHITE
8801,1058955,F,66.9561643835616,BLACK
8804,1058956,F,41.386301369863,BLACK
8807,1058958,M,47.3972602739726,WHITE
8810,1058959,M,42.227397260274,WHITE
8813,1058960,F,26.5013698630137,BLACK
8816,1058962,M,34.7123287671233,WHITE HISPANIC
8819,1058964,F,56.1068493150685,BLACK
8822,1058965,F,34.7671232876712,WHITE HISPANIC
8825,1058967,F,36.6602739726027,WHITE HISPANIC
8828,1058968,M,,UNKNOWN
8831,1058970,F,30.1506849315068,BLACK
8834,1058974,M,,WHITE
8837,1058975,M,56.586301369863,BLACK
8840,1058976,F,31.2246575342466,WHITE HISPANIC
8843,1058977,M,,WHITE
8846,1058978,F,31.2493150684931,BLACK
8849,1058982,M,61.1616438356164,WHITE
8852,1058984,M,34.5095890410959,BLACK
8855,1058985,F,70.3205479452055,BLACK
8858,1058986,M,67.3178082191781,BLACK
8861,1058987,M,,UNKNOWN
8864,1058988,M,38.5534246575342,WHITE
8867,1058991,M,45.4054794520548,BLACK
8870,1058993,M,35.8876712328767,WHITE
8873,1058994,F,40.6383561643836,BLACK
8876,1058995,F,,BLACK
8879,1058996,F,32.2164383561644,BLACK
8882,1058997,M,60.5287671232877,WHITE
8885,1059000,F,34.6630136986301,BLACK
8888,1059002,M,40.7972602739726,BLACK
8891,1059003,F,58.5479452054795,BLACK
8894,1059004,M,56.4328767123288,BLACK
8897,1059005,M,33.1479452054795,BLACK
8900,1059009,F,52.2054794520548,BLACK
8903,1059011,F,37.241095890411,BLACK
8906,1059015,F,49.4301369863014,BLACK
8909,1059016,F,43.9178082191781,BLACK
8912,1059017,M,36.558904109589,BLACK
8915,1059018,M,31.7561643835616,BLACK
8918,1059020,M,36.3013698630137,ASIAN/PACIFIC ISLANDER
8921,1059021,F,56.5232876712329,BLACK
8924,1059024,M,27.9150684931507,UNKNOWN
8927,1059029,F,41.7917808219178,WHITE
8930,1059035,F,33.4356164383562,UNKNOWN
8933,1059043,M,36.2739726027397,BLACK
8936,1059044,M,,WHITE
8939,1059045,F,41.6082191780822,WHITE HISPANIC
8942,1059046,F,41.2986301369863,BLACK
8945,1059048,M,22.9753424657534,BLACK
8948,1059049,M,32.2904109589041,WHITE
8951,1059052,F,,UNKNOWN
8954,1059055,F,45.8739726027397,BLACK
8957,1059057,F,54.0054794520548,BLACK
8960,1059060,M,66.3232876712329,BLACK
8963,1059061,M,40.5205479452055,BLACK
8966,1059062,M,57.227397260274,BLACK
8969,1059064,F,,BLACK
8972,1059067,M,37.3808219178082,BLACK
8975,1059068,F,46.1945205479452,BLACK
8978,1059069,M,78.9342465753425,WHITE
8981,1059070,M,,BLACK
8984,1059071,M,41.1506849315069,BLACK
8987,1059072,M,46.5123287671233,WHITE
8990,1059074,M,29.9369863013699,ASIAN/PACIFIC ISLANDER
8993,1059075,M,49.0191780821918,WHITE
8996,1059076,F,29.4465753424658,WHITE
8999,1059078,F,35.8794520547945,WHITE
9002,1059079,M,21.6767123287671,BLACK
9005,1059081,M,47.454794520548,WHITE
9008,1059084,M,65.4027397260274,BLACK
9011,1059085,M,41.1561643835617,BLACK
9014,1059086,M,57.454794520548,WHITE
9017,1059087,M,27.7945205479452,BLACK
9020,1059088,F,41.6931506849315,BLACK
9023,1059089,F,23.2794520547945,WHITE
9026,1059092,F,25.4465753424658,BLACK
9029,1059093,F,30.2301369863014,BLACK
9032,1059095,F,44.4082191780822,WHITE HISPANIC
9035,1059099,F,58.5232876712329,BLACK
9038,1059101,F,,WHITE HISPANIC
9041,1059102,M,,BLACK HISPANIC
9044,1059104,M,43.4958904109589,BLACK
9047,1059108,F,,WHITE
9050,1059110,F,31.6191780821918,WHITE
9053,1059111,F,46.1342465753425,BLACK
9056,1059112,F,31.1205479452055,BLACK
9059,1059113,M,37.5506849315069,BLACK
9062,1059123,F,45.8191780821918,BLACK
9065,1059125,M,,WHITE
9068,1059126,M,44.9397260273973,BLACK
9071,1059127,F,41.9917808219178,BLACK
9074,1059129,F,44.5479452054795,BLACK
9077,1059133,F,67.027397260274,BLACK
9080,1059135,M,22.7041095890411,BLACK
9083,1059136,M,,WHITE
9086,1059138,F,37.8794520547945,BLACK
9089,1059140,F,,UNKNOWN
9092,1059142,M,38.7808219178082,WHITE
9095,1059143,M,35.8849315068493,WHITE
9098,1059145,M,27.6383561643836,BLACK
9101,1059151,F,66.3068493150685,BLACK
9104,1059155,M,43.027397260274,BLACK
9107,1059156,F,,WHITE HISPANIC
9110,1059157,F,59.2356164383562,BLACK
9113,1059158,M,54.4876712328767,WHITE HISPANIC
9116,1059161,M,31.5068493150685,WHITE
9119,1059163,F,47.6027397260274,BLACK
9122,1059165,M,28.1808219178082,WHITE HISPANIC
9125,1059166,F,39.9616438356164,BLACK
9128,1059168,M,29.9342465753425,BLACK
9131,1059169,M,50.1232876712329,BLACK
9134,1059171,M,38.1095890410959,BLACK
9137,1059173,M,34.4767123287671,WHITE
9140,1059174,M,27.1753424657534,WHITE
9143,1059176,F,43.2986301369863,BLACK
9146,1059178,M,55.5917808219178,WHITE HISPANIC
9149,1059179,F,40.1150684931507,BLACK
9152,1059180,F,36.1972602739726,WHITE HISPANIC
9155,1059181,F,44.7479452054795,BLACK
9158,1059182,F,29.0739726027397,WHITE
9161,1059183,F,24.2219178082192,BLACK
9164,1059184,M,-7174.92328767123,ASIAN/PACIFIC ISLANDER
9167,1059185,F,58.4602739726027,BLACK
9170,1059188,F,58.9232876712329,BLACK
9173,1059192,F,32.0164383561644,UNKNOWN
9176,1059195,M,44.4356164383562,WHITE
9179,1059196,F,37.186301369863,BLACK
9182,1059198,F,53.2465753424658,BLACK
9185,1059200,F,37.0931506849315,BLACK
9188,1059202,F,43.3287671232877,BLACK
9191,1059203,M,45.5369863013699,BLACK
9194,1059204,M,50.0164383561644,BLACK
9197,1059205,M,57.6465753424658,BLACK
9200,1059207,F,,WHITE
9203,1059210,F,26.4630136986301,BLACK
9206,1059211,M,,BLACK
9209,1059212,M,32.9972602739726,BLACK
9212,1059214,M,81.0630136986302,BLACK HISPANIC
9215,1059215,M,37.4986301369863,BLACK
9218,1059216,F,35.8876712328767,WHITE HISPANIC
9221,1059218,M,29.1945205479452,BLACK
9224,1059222,F,42.8986301369863,WHITE
9227,1059223,F,69.1095890410959,BLACK
9230,1059225,M,54.8712328767123,BLACK
9233,1059226,F,60.8438356164384,BLACK
9236,1059227,F,45.0191780821918,BLACK
9239,1059228,F,30.8383561643836,BLACK
9242,1059229,M,40.3013698630137,BLACK
9245,1059230,F,31.9780821917808,BLACK
9248,1059231,M,25.758904109589,BLACK
9251,1059232,M,,BLACK
9254,1059233,M,29.4493150684932,BLACK
9257,1059235,M,56.358904109589,WHITE
9260,1059237,M,29.4383561643836,BLACK
9263,1059240,M,,BLACK
9266,1059244,M,41.3369863013699,WHITE HISPANIC
9269,1059245,M,59.1178082191781,BLACK
9272,1059246,M,59.372602739726,WHITE HISPANIC
9275,1059248,M,36.3452054794521,BLACK
9278,1059251,M,46.8465753424658,BLACK
9281,1059252,M,63.2301369863014,UNKNOWN
9284,1059254,F,41.3178082191781,WHITE
9287,1059255,M,31.3013698630137,BLACK
9288,1059255,F,48.4630136986301,BLACK
9291,1059256,M,66.3232876712329,BLACK
9294,1059257,F,22.6356164383562,BLACK
9297,1059258,F,57.3232876712329,WHITE
9300,1059259,M,48.6082191780822,BLACK
9303,1059260,F,59.8356164383562,BLACK
9306,1059262,M,68.7643835616438,BLACK
9309,1059264,M,43.6219178082192,WHITE
9312,1059266,F,57.0082191780822,BLACK
9315,1059267,F,57.3178082191781,WHITE
9318,1059268,M,50.6547945205479,HISPANIC
9321,1059269,F,32.5972602739726,BLACK
9324,1059271,F,38.9698630136986,BLACK
9327,1059272,M,,WHITE HISPANIC
9330,1059273,M,54.3150684931507,BLACK
9331,1059273,M,42.5917808219178,WHITE
9334,1059274,M,36.4821917808219,BLACK
9337,1059275,F,48.9013698630137,WHITE
9340,1059276,M,55.0109589041096,BLACK
9343,1059278,M,62.9342465753425,WHITE
9346,1059280,M,36.8767123287671,BLACK
9349,1059282,M,42.5917808219178,WHITE
9352,1059283,F,920.613698630137,BLACK
9355,1059284,M,33.6493150684932,WHITE HISPANIC
9358,1059288,M,54.9616438356164,WHITE
9361,1059290,M,48.6684931506849,BLACK
9364,1059291,M,56.4383561643836,WHITE
9367,1059292,F,62.0219178082192,BLACK
9370,1059293,F,75.8821917808219,BLACK
9373,1059296,M,42.4684931506849,WHITE
9376,1059303,M,54.1095890410959,BLACK
9379,1059305,M,34.7013698630137,WHITE
9382,1059306,F,26.6301369863014,BLACK
9385,1059307,F,52.4602739726027,BLACK
9388,1059308,M,25.8986301369863,BLACK
9391,1059309,F,37.1260273972603,BLACK
9394,1059310,M,31.227397260274,BLACK
9397,1059311,F,42.4082191780822,BLACK
9400,1059314,F,36.1369863013699,BLACK
9403,1059317,F,35.1643835616438,BLACK
9406,1059318,M,25.9452054794521,ASIAN/PACIFIC ISLANDER
9409,1059319,M,42.5753424657534,WHITE
9412,1059322,F,30.0986301369863,BLACK
9415,1059323,F,67.4821917808219,BLACK
9418,1059324,M,41.5369863013699,BLACK
9421,1059326,M,47.3972602739726,WHITE
9424,1059328,F,,WHITE
9427,1059331,M,51.6575342465753,BLACK
9430,1059334,F,48.7534246575342,BLACK
9433,1059335,F,52.9890410958904,BLACK
9436,1059338,M,25.1123287671233,BLACK
9439,1059339,M,34.4438356164384,BLACK
9442,1059343,M,39.6246575342466,WHITE
9445,1059346,M,32.4520547945205,BLACK
9448,1059347,M,46.2931506849315,HISPANIC
9451,1059349,M,53.0821917808219,BLACK
9454,1059350,F,36.6794520547945,BLACK
9457,1059351,F,43.5808219178082,BLACK
9460,1059352,M,35.6054794520548,WHITE HISPANIC
9463,1059361,F,44.8575342465753,BLACK
9466,1059362,M,41.2986301369863,BLACK
9469,1059363,F,40.7835616438356,BLACK
9472,1059365,M,59.1150684931507,BLACK
9475,1059366,F,43.0328767123288,BLACK
9478,1059367,F,50.3479452054795,BLACK
9481,1059370,M,44.6767123287671,BLACK
9484,1059371,F,40.0931506849315,BLACK
9487,1059373,M,57.5671232876712,WHITE
9490,1059375,M,30.0904109589041,BLACK
9493,1059376,F,37.9205479452055,WHITE
9496,1059377,F,52.0328767123288,WHITE
9499,1059378,M,31.7561643835616,WHITE
9502,1059381,F,51.6821917808219,HISPANIC
9505,1059383,M,28.2328767123288,WHITE HISPANIC
9508,1059384,F,35.1205479452055,BLACK
9511,1059385,M,56.2109589041096,WHITE
9514,1059386,M,58.6630136986301,BLACK
9517,1059387,M,54.5178082191781,WHITE
9520,1059388,F,36.7972602739726,BLACK
9523,1059389,M,23.4712328767123,BLACK
9526,1059390,F,26.4821917808219,WHITE HISPANIC
9529,1059391,F,49.4794520547945,HISPANIC
9532,1059395,M,29.7150684931507,BLACK
9535,1059397,F,,BLACK
9538,1059398,F,47.6821917808219,WHITE
9541,1059399,F,,BLACK
9544,1059403,M,60.1616438356164,BLACK
9547,1059405,F,56.4164383561644,BLACK
9550,1059406,F,29.9041095890411,BLACK
9553,1059407,F,38.0301369863014,BLACK
9556,1059408,M,23.4493150684932,BLACK
9559,1059413,M,44.9753424657534,BLACK
9562,1059414,F,29.3205479452055,BLACK
9565,1059415,M,25.5150684931507,WHITE
9568,1059417,M,48.7945205479452,BLACK
9571,1059419,M,39.0821917808219,BLACK
9574,1059420,M,27.0547945205479,WHITE HISPANIC
9577,1059424,M,53.4,BLACK
9580,1059425,F,83.4164383561644,BLACK
9583,1059426,F,55.4328767123288,WHITE
9586,1059428,F,,WHITE HISPANIC
9589,1059429,M,,WHITE HISPANIC
9592,1059430,M,51.1835616438356,BLACK
9595,1059432,M,48.7287671232877,BLACK
9598,1059434,F,43.1452054794521,BLACK
9601,1059435,M,36.0821917808219,BLACK
9604,1059437,M,25.7315068493151,BLACK
9607,1059438,M,73.6794520547945,WHITE
9610,1059443,M,44.786301369863,BLACK
9613,1059444,M,53.8328767123288,BLACK
9616,1059446,M,44.6164383561644,BLACK
9619,1059449,F,27.9534246575342,BLACK
9622,1059454,F,83.4164383561644,BLACK
9625,1059455,F,,UNKNOWN
9628,1059456,M,26.4602739726027,BLACK
9631,1059457,F,33.5616438356164,BLACK
9634,1059459,F,41.4328767123288,BLACK
9637,1059463,M,42.4849315068493,ASIAN/PACIFIC ISLANDER
9640,1059464,F,,BLACK
9643,1059469,F,49.6876712328767,WHITE
9646,1059471,F,39.3287671232877,ASIAN/PACIFIC ISLANDER
9649,1059474,M,,BLACK
9652,1059476,F,,BLACK
9655,1059477,F,,BLACK
9658,1059478,M,54.758904109589,WHITE
9661,1059479,F,33.1041095890411,BLACK
9664,1059480,F,35.5260273972603,BLACK
9667,1059481,M,60.627397260274,WHITE
9670,1059487,F,42.4328767123288,BLACK
9673,1059488,F,32.0931506849315,BLACK
9676,1059490,M,57.641095890411,BLACK
9677,1059490,F,66.3369863013699,BLACK
9680,1059492,F,28.4849315068493,WHITE
9683,1059494,F,52.9917808219178,BLACK
9686,1059495,F,51.4246575342466,BLACK
9689,1059496,M,55.0219178082192,WHITE
9692,1059505,F,57.6438356164384,BLACK
9695,1059507,F,48.7972602739726,BLACK
9698,1059508,M,26.2,BLACK
9701,1059511,M,30.5479452054794,WHITE HISPANIC
9704,1059512,M,38.6767123287671,WHITE HISPANIC
9707,1059513,M,30.2383561643836,WHITE HISPANIC
9710,1059514,M,43.1397260273973,HISPANIC
9713,1059517,M,49.8438356164384,BLACK
9716,1059519,F,46.8465753424658,BLACK
9719,1059524,M,40.8520547945206,BLACK
9722,1059527,F,41.572602739726,BLACK
9725,1059534,M,33.5534246575342,BLACK
9728,1059535,F,46.613698630137,BLACK
9731,1059537,M,,WHITE
9734,1059538,M,,WHITE HISPANIC
9737,1059539,F,42.8219178082192,BLACK
9740,1059540,M,,WHITE
9743,1059541,F,42.8438356164384,BLACK
9746,1059542,F,38.2109589041096,BLACK
9749,1059543,F,,UNKNOWN
9752,1059544,M,44.9917808219178,BLACK
9755,1059546,M,35.9506849315068,BLACK
9758,1059547,F,40.2547945205479,BLACK
9761,1059550,F,47.5698630136986,WHITE
9764,1059551,M,45.2575342465753,BLACK
9767,1059552,M,49.2602739726027,BLACK
9770,1059555,M,60.2493150684932,BLACK
9773,1059557,F,55.0958904109589,WHITE
9776,1059563,M,29.1890410958904,BLACK
9779,1059564,M,,WHITE
9782,1059565,M,31.6054794520548,BLACK
9785,1059566,M,23.2684931506849,BLACK
9788,1059567,M,,WHITE HISPANIC
9791,1059570,F,46.7479452054795,BLACK
9794,1059571,F,51.9424657534247,BLACK
9797,1059572,F,58.6027397260274,WHITE
9800,1059573,M,43.6739726027397,BLACK
9803,1059574,F,59.1534246575342,BLACK
9806,1059575,F,,BLACK
9809,1059579,M,,BLACK
9812,1059580,M,44.9835616438356,WHITE
9815,1059581,F,44.5315068493151,WHITE
9818,1059584,M,22.8328767123288,BLACK
9821,1059587,M,49.3041095890411,WHITE
9824,1059588,M,56.4849315068493,BLACK
9827,1059590,F,,BLACK
9830,1059591,F,,BLACK
9833,1059592,M,,BLACK
9836,1059593,F,31.8465753424658,BLACK
9839,1059594,F,35.1561643835616,BLACK
9842,1059596,F,,UNKNOWN
9845,1059601,M,,BLACK
9848,1059603,F,59.3123287671233,BLACK
9851,1059604,F,31.1260273972603,BLACK
9854,1059606,M,26.1150684931507,BLACK
9857,1059607,M,30.3808219178082,BLACK
9860,1059608,F,51.4794520547945,BLACK
9863,1059609,F,40.1150684931507,BLACK
9866,1059610,F,30.3397260273973,BLACK
9869,1059611,F,49.4794520547945,HISPANIC
9872,1059614,F,43.227397260274,BLACK
