,CRID,Gender,Age,Race
14829,1077707,MALE,25.49315068493151,BLACK
14830,1077708,FEMALE,40.63287671232877,BLACK
14831,1077710,MALE,49.04657534246575,BLACK
14832,1077711,MALE,33.85205479452055,BLACK
14833,1077712,FEMALE,40.22465753424658,BLACK
14834,1077715,FEMALE,52.36438356164385,BLACK
14835,1077719,FEMALE,43.18904109589041,BLACK
14836,1077720,MALE,26.926027397260274,BLACK
14837,1077728,FEMALE,29.824657534246573,BLACK
14838,1077731,MALE,29.23013698630137,BLACK
14839,1077732,FEMALE,49.21643835616438,WHITE
14840,1077733,MALE,55.61917808219178,BLACK
14841,1077733,MALE,25.93150684931507,BLACK
14842,1077733,MALE,39.958904109589035,BLACK
14843,1077736,MALE,35.12602739726027,BLACK
14844,1077739,FEMALE,31.473972602739728,BLACK
14845,1077743,MALE,32.13698630136986,BLACK
14846,1077744,MALE,34.912328767123284,BLACK
14847,1077744,MALE,35.638356164383566,BLACK
14848,1077745,FEMALE,31.27397260273973,BLACK
14849,1077746,MALE,26.93150684931507,BLACK
14850,1077749,FEMALE,50.2027397260274,BLACK
14851,1077751,MALE,28.180821917808217,HISPANIC
14852,1077755,FEMALE,47.1068493150685,HISPANIC
14853,1077756,FEMALE,31.279452054794522,UNKNOWN
14854,1077757,FEMALE,52.07123287671233,BLACK
14855,1077760,FEMALE,52.14246575342465,BLACK
14856,1077762,MALE,31.912328767123284,WHITE
14857,1077763,MALE,34.536986301369865,WHITE
14858,1077764,MALE,16.043835616438358,BLACK
14859,1077765,MALE,24.10958904109589,HISPANIC
14860,1077768,MALE,20.350684931506848,BLACK
14861,1077772,MALE,35.049315068493144,BLACK
14862,1077772,MALE,58.7068493150685,BLACK
14863,1077774,MALE,17.991780821917807,UNKNOWN
14864,1077777,MALE,24.616438356164387,BLACK
14865,1077778,FEMALE,32.819178082191776,BLACK
14866,1077779,FEMALE,51.901369863013706,BLACK
14867,1077781,MALE,21.849315068493148,BLACK
14868,1077783,FEMALE,23.101369863013698,BLACK
14869,1077784,FEMALE,39.9013698630137,WHITE
14870,1077786,MALE,58.794520547945204,BLACK
14871,1077797,MALE,55.81917808219178,BLACK
14872,1077798,FEMALE,50.54246575342465,BLACK
14873,1077799,MALE,38.50958904109589,HISPANIC
14874,1077800,MALE,37.202739726027396,OTHER
14875,1077804,FEMALE,18.34520547945205,BLACK
14876,1077804,MALE,23.89041095890411,BLACK
14877,1077805,MALE,50.04109589041096,WHITE
14878,1077812,MALE,41.63561643835617,HISPANIC
14879,1077816,MALE,24.687671232876717,BLACK
14880,1077823,FEMALE,52.97808219178082,HISPANIC
14881,1077824,MALE,73.3123287671233,BLACK
14882,1077825,MALE,35.39178082191781,HISPANIC
14883,1077832,MALE,34.98082191780822,WHITE
14884,1077833,MALE,47.2958904109589,BLACK
14885,1077834,MALE,45.69315068493151,WHITE
14886,1077835,MALE,31.964383561643835,BLACK
14887,1077837,FEMALE,22.980821917808218,WHITE
14888,1077838,FEMALE,71.37534246575343,BLACK
14889,1077839,MALE,59.60821917808219,WHITE
14890,1077840,FEMALE,42.03287671232877,WHITE
