Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
1058772,F,50.7260273972603,BLACK
1058777,F,55.1917808219178,BLACK
1058778,F,58.0301369863014,WHITE
1058779,F,,BLACK
1058780,M,42.1013698630137,BLACK
1058781,F,38.6328767123288,WHITE HISPANIC
1058782,F,43.3452054794521,BLACK
1058784,M,43.5643835616438,BLACK
1058786,M,62.2821917808219,WHITE
1058788,F,25.5068493150685,BLACK
1058792,F,31.8684931506849,BLACK
1058793,M,,WHITE
1058794,M,,UNKNOWN
1058794,M,44.8164383561644,BLACK
1058795,F,943.520547945206,BLACK
1058796,M,61.5479452054795,WHITE
1058797,F,,BLACK
1058797,F,,BLACK
1058798,F,,WHITE
1058800,M,54.2301369863014,WHITE
1058801,F,51.4876712328767,WHITE
1058802,M,,UNKNOWN
1058803,F,53.1452054794521,BLACK
1058806,F,34.5945205479452,BLACK
1058809,F,27.2219178082192,BLACK
1058810,F,32.0986301369863,BLACK
1058817,F,41.8301369863014,BLACK
1058818,M,59.1178082191781,BLACK
1058820,M,40.9671232876712,BLACK
1058821,M,41.7972602739726,BLACK
1058822,M,58.172602739726,BLACK
1058827,F,50.0931506849315,BLACK
1058831,F,35.3643835616438,WHITE HISPANIC
1058837,F,64.2301369863014,BLACK
1058838,F,45.2,BLACK
1058841,F,45.1452054794521,WHITE
1058842,F,42.4438356164384,BLACK
1058843,F,62.9205479452055,BLACK
1058844,M,54.1013698630137,WHITE
1058845,M,58.9041095890411,WHITE
1058846,M,31.8657534246575,BLACK
1058847,M,56.1506849315069,BLACK
1058848,F,53.1972602739726,BLACK
1058849,F,37.5369863013699,BLACK
1058850,F,38.6958904109589,BLACK
1058851,M,36.8794520547945,WHITE HISPANIC
1058852,M,27.8465753424658,BLACK HISPANIC
1058853,F,27.8520547945206,BLACK
1058854,F,,WHITE
1058855,M,,BLACK HISPANIC
1058856,M,23.4821917808219,WHITE
1058859,M,60.6876712328767,WHITE
1058860,M,52.9260273972603,WHITE
1058862,M,,WHITE
1058863,M,24.8109589041096,BLACK
1058864,F,62.2712328767123,BLACK
1058865,F,39.0630136986301,BLACK
1058866,M,29.0356164383562,BLACK
1058867,M,29.0356164383562,BLACK
1058868,M,45.6301369863014,WHITE
1058870,M,53.7561643835616,BLACK
1058872,M,53.1369863013699,WHITE
1058873,F,25.3013698630137,BLACK
1058874,F,35.8739726027397,BLACK
1058875,F,35.8739726027397,BLACK
1058876,F,25.0109589041096,BLACK
1058877,M,27.772602739726,BLACK
1058878,F,37.5753424657534,BLACK
1058879,F,45.3643835616438,HISPANIC
1058880,F,55.3041095890411,BLACK
1058881,F,37.5753424657534,BLACK
1058883,F,51.6082191780822,BLACK
1058884,M,42.6684931506849,ASIAN/PACIFIC ISLANDER
1058886,F,41.6657534246575,WHITE
1058893,M,31.7917808219178,BLACK
1058895,F,23.9150684931507,BLACK
1058898,F,45.9369863013699,BLACK
1058899,M,44.7753424657534,WHITE HISPANIC
1058903,M,43.5424657534247,WHITE
1058907,F,49.1753424657534,BLACK
1058908,M,56.5150684931507,BLACK
1058909,M,26.4246575342466,BLACK
1058910,M,50.3068493150685,BLACK
1058913,M,58.6547945205479,HISPANIC
1058914,F,33.6383561643836,BLACK
1058916,M,54.1342465753425,WHITE
1058917,M,53.4328767123288,WHITE
1058918,M,54.9424657534247,WHITE
1058919,F,23.7123287671233,BLACK
1058921,M,45.6301369863014,WHITE
1058922,M,28.041095890411,WHITE
1058924,F,36.0109589041096,BLACK
1058925,M,29.3397260273973,BLACK
1058927,M,46.6246575342466,BLACK
1058928,M,,WHITE HISPANIC
1058930,M,62.7506849315069,BLACK
1058931,F,40.5671232876712,BLACK
1058932,M,22.6054794520548,BLACK
1058933,M,28.6493150684932,BLACK
1058936,M,56.0109589041096,BLACK
1058937,M,22.6054794520548,BLACK
1058938,F,30.5205479452055,BLACK
1058941,M,33.0082191780822,BLACK
1058944,F,36.6602739726027,WHITE HISPANIC
1058946,F,46.7479452054795,BLACK
1058947,F,34.8794520547945,WHITE HISPANIC
1058949,F,,BLACK
1058951,F,37.4191780821918,BLACK
1058952,F,60.6356164383562,BLACK
1058954,M,46.2712328767123,WHITE
1058955,F,66.9561643835616,BLACK
1058956,F,41.386301369863,BLACK
1058958,M,47.3972602739726,WHITE
1058959,M,42.227397260274,WHITE
1058960,F,26.5013698630137,BLACK
1058962,M,34.7123287671233,WHITE HISPANIC
1058964,F,56.1068493150685,BLACK
1058965,F,34.7671232876712,WHITE HISPANIC
1058967,F,36.6602739726027,WHITE HISPANIC
1058968,M,,UNKNOWN
1058970,F,30.1506849315068,BLACK
1058974,M,,WHITE
1058975,M,56.586301369863,BLACK
1058976,F,31.2246575342466,WHITE HISPANIC
1058977,M,,WHITE
1058978,F,31.2493150684931,BLACK
1058982,M,61.1616438356164,WHITE
1058984,M,34.5095890410959,BLACK
1058985,F,70.3205479452055,BLACK
1058986,M,67.3178082191781,BLACK
1058987,M,,UNKNOWN
1058988,M,38.5534246575342,WHITE
1058991,M,45.4054794520548,BLACK
1058993,M,35.8876712328767,WHITE
1058994,F,40.6383561643836,BLACK
1058995,F,,BLACK
1058996,F,32.2164383561644,BLACK
1058997,M,60.5287671232877,WHITE
1059000,F,34.6630136986301,BLACK
1059002,M,40.7972602739726,BLACK
1059003,F,58.5479452054795,BLACK
1059004,M,56.4328767123288,BLACK
1059005,M,33.1479452054795,BLACK
1059009,F,52.2054794520548,BLACK
1059011,F,37.241095890411,BLACK
1059015,F,49.4301369863014,BLACK
1059016,F,43.9178082191781,BLACK
1059017,M,36.558904109589,BLACK
1059018,M,31.7561643835616,BLACK
1059020,M,36.3013698630137,ASIAN/PACIFIC ISLANDER
1059021,F,56.5232876712329,BLACK
1059024,M,27.9150684931507,UNKNOWN
1059029,F,41.7917808219178,WHITE
1059035,F,33.4356164383562,UNKNOWN
1059043,M,36.2739726027397,BLACK
1059044,M,,WHITE
1059045,F,41.6082191780822,WHITE HISPANIC
1059046,F,41.2986301369863,BLACK
1059048,M,22.9753424657534,BLACK
1059049,M,32.2904109589041,WHITE
1059052,F,,UNKNOWN
1059055,F,45.8739726027397,BLACK
1059057,F,54.0054794520548,BLACK
1059060,M,66.3232876712329,BLACK
1059061,M,40.5205479452055,BLACK
1059062,M,57.227397260274,BLACK
1059064,F,,BLACK
1059067,M,37.3808219178082,BLACK
1059068,F,46.1945205479452,BLACK
1059069,M,78.9342465753425,WHITE
1059070,M,,BLACK
1059071,M,41.1506849315069,BLACK
1059072,M,46.5123287671233,WHITE
1059074,M,29.9369863013699,ASIAN/PACIFIC ISLANDER
1059075,M,49.0191780821918,WHITE
1059076,F,29.4465753424658,WHITE
1059078,F,35.8794520547945,WHITE
1059079,M,21.6767123287671,BLACK
1059081,M,47.454794520548,WHITE
1059084,M,65.4027397260274,BLACK
1059085,M,41.1561643835617,BLACK
1059086,M,57.454794520548,WHITE
1059087,M,27.7945205479452,BLACK
1059088,F,41.6931506849315,BLACK
1059089,F,23.2794520547945,WHITE
1059092,F,25.4465753424658,BLACK
1059093,F,30.2301369863014,BLACK
1059095,F,44.4082191780822,WHITE HISPANIC
1059099,F,58.5232876712329,BLACK
1059101,F,,WHITE HISPANIC
1059102,M,,BLACK HISPANIC
1059104,M,43.4958904109589,BLACK
1059108,F,,WHITE
1059110,F,31.6191780821918,WHITE
1059111,F,46.1342465753425,BLACK
1059112,F,31.1205479452055,BLACK
1059113,M,37.5506849315069,BLACK
1059123,F,45.8191780821918,BLACK
1059125,M,,WHITE
1059126,M,44.9397260273973,BLACK
1059127,F,41.9917808219178,BLACK
1059129,F,44.5479452054795,BLACK
1059133,F,67.027397260274,BLACK
1059135,M,22.7041095890411,BLACK
1059136,M,,WHITE
1059138,F,37.8794520547945,BLACK
1059140,F,,UNKNOWN
1059142,M,38.7808219178082,WHITE
1059143,M,35.8849315068493,WHITE
1059145,M,27.6383561643836,BLACK
1059151,F,66.3068493150685,BLACK
1059155,M,43.027397260274,BLACK
1059156,F,,WHITE HISPANIC
1059157,F,59.2356164383562,BLACK
1059158,M,54.4876712328767,WHITE HISPANIC
1059161,M,31.5068493150685,WHITE
1059163,F,47.6027397260274,BLACK
1059165,M,28.1808219178082,WHITE HISPANIC
1059166,F,39.9616438356164,BLACK
1059168,M,29.9342465753425,BLACK
1059169,M,50.1232876712329,BLACK
1059171,M,38.1095890410959,BLACK
1059173,M,34.4767123287671,WHITE
1059174,M,27.1753424657534,WHITE
1059176,F,43.2986301369863,BLACK
1059178,M,55.5917808219178,WHITE HISPANIC
1059179,F,40.1150684931507,BLACK
1059180,F,36.1972602739726,WHITE HISPANIC
1059181,F,44.7479452054795,BLACK
1059182,F,29.0739726027397,WHITE
1059183,F,24.2219178082192,BLACK
1059184,M,-7174.92328767123,ASIAN/PACIFIC ISLANDER
1059185,F,58.4602739726027,BLACK
1059188,F,58.9232876712329,BLACK
1059192,F,32.0164383561644,UNKNOWN
1059195,M,44.4356164383562,WHITE
1059196,F,37.186301369863,BLACK
1059198,F,53.2465753424658,BLACK
1059200,F,37.0931506849315,BLACK
1059202,F,43.3287671232877,BLACK
1059203,M,45.5369863013699,BLACK
1059204,M,50.0164383561644,BLACK
1059205,M,57.6465753424658,BLACK
1059207,F,,WHITE
1059210,F,26.4630136986301,BLACK
1059211,M,,BLACK
1059212,M,32.9972602739726,BLACK
1059214,M,81.0630136986302,BLACK HISPANIC
1059215,M,37.4986301369863,BLACK
1059216,F,35.8876712328767,WHITE HISPANIC
1059218,M,29.1945205479452,BLACK
1059222,F,42.8986301369863,WHITE
1059223,F,69.1095890410959,BLACK
1059225,M,54.8712328767123,BLACK
1059226,F,60.8438356164384,BLACK
1059227,F,45.0191780821918,BLACK
1059228,F,30.8383561643836,BLACK
1059229,M,40.3013698630137,BLACK
1059230,F,31.9780821917808,BLACK
1059231,M,25.758904109589,BLACK
1059232,M,,BLACK
1059233,M,29.4493150684932,BLACK
1059235,M,56.358904109589,WHITE
1059237,M,29.4383561643836,BLACK
1059240,M,,BLACK
1059244,M,41.3369863013699,WHITE HISPANIC
1059245,M,59.1178082191781,BLACK
1059246,M,59.372602739726,WHITE HISPANIC
1059248,M,36.3452054794521,BLACK
1059251,M,46.8465753424658,BLACK
1059252,M,63.2301369863014,UNKNOWN
1059254,F,41.3178082191781,WHITE
1059255,M,31.3013698630137,BLACK
1059255,F,48.4630136986301,BLACK
1059256,M,66.3232876712329,BLACK
1059257,F,22.6356164383562,BLACK
1059258,F,57.3232876712329,WHITE
1059259,M,48.6082191780822,BLACK
1059260,F,59.8356164383562,BLACK
1059262,M,68.7643835616438,BLACK
1059264,M,43.6219178082192,WHITE
1059266,F,57.0082191780822,BLACK
1059267,F,57.3178082191781,WHITE
1059268,M,50.6547945205479,HISPANIC
1059269,F,32.5972602739726,BLACK
1059271,F,38.9698630136986,BLACK
1059272,M,,WHITE HISPANIC
1059273,M,54.3150684931507,BLACK
1059273,M,42.5917808219178,WHITE
1059274,M,36.4821917808219,BLACK
1059275,F,48.9013698630137,WHITE
1059276,M,55.0109589041096,BLACK
1059278,M,62.9342465753425,WHITE
1059280,M,36.8767123287671,BLACK
1059282,M,42.5917808219178,WHITE
1059283,F,920.613698630137,BLACK
1059284,M,33.6493150684932,WHITE HISPANIC
1059288,M,54.9616438356164,WHITE
1059290,M,48.6684931506849,BLACK
1059291,M,56.4383561643836,WHITE
1059292,F,62.0219178082192,BLACK
1059293,F,75.8821917808219,BLACK
1059296,M,42.4684931506849,WHITE
1059303,M,54.1095890410959,BLACK
1059305,M,34.7013698630137,WHITE
1059306,F,26.6301369863014,BLACK
1059307,F,52.4602739726027,BLACK
1059308,M,25.8986301369863,BLACK
1059309,F,37.1260273972603,BLACK
1059310,M,31.227397260274,BLACK
1059311,F,42.4082191780822,BLACK
1059314,F,36.1369863013699,BLACK
1059317,F,35.1643835616438,BLACK
1059318,M,25.9452054794521,ASIAN/PACIFIC ISLANDER
1059319,M,42.5753424657534,WHITE
1059322,F,30.0986301369863,BLACK
1059323,F,67.4821917808219,BLACK
1059324,M,41.5369863013699,BLACK
1059326,M,47.3972602739726,WHITE
1059328,F,,WHITE
1059331,M,51.6575342465753,BLACK
1059334,F,48.7534246575342,BLACK
1059335,F,52.9890410958904,BLACK
1059338,M,25.1123287671233,BLACK
1059339,M,34.4438356164384,BLACK
1059343,M,39.6246575342466,WHITE
1059346,M,32.4520547945205,BLACK
1059347,M,46.2931506849315,HISPANIC
1059349,M,53.0821917808219,BLACK
1059350,F,36.6794520547945,BLACK
1059351,F,43.5808219178082,BLACK
1059352,M,35.6054794520548,WHITE HISPANIC
1059361,F,44.8575342465753,BLACK
1059362,M,41.2986301369863,BLACK
1059363,F,40.7835616438356,BLACK
1059365,M,59.1150684931507,BLACK
1059366,F,43.0328767123288,BLACK
1059367,F,50.3479452054795,BLACK
1059370,M,44.6767123287671,BLACK
1059371,F,40.0931506849315,BLACK
1059373,M,57.5671232876712,WHITE
1059375,M,30.0904109589041,BLACK
1059376,F,37.9205479452055,WHITE
1059377,F,52.0328767123288,WHITE
1059378,M,31.7561643835616,WHITE
1059381,F,51.6821917808219,HISPANIC
1059383,M,28.2328767123288,WHITE HISPANIC
1059384,F,35.1205479452055,BLACK
1059385,M,56.2109589041096,WHITE
1059386,M,58.6630136986301,BLACK
1059387,M,54.5178082191781,WHITE
1059388,F,36.7972602739726,BLACK
1059389,M,23.4712328767123,BLACK
1059390,F,26.4821917808219,WHITE HISPANIC
1059391,F,49.4794520547945,HISPANIC
1059395,M,29.7150684931507,BLACK
1059397,F,,BLACK
1059398,F,47.6821917808219,WHITE
1059399,F,,BLACK
1059403,M,60.1616438356164,BLACK
1059405,F,56.4164383561644,BLACK
1059406,F,29.9041095890411,BLACK
1059407,F,38.0301369863014,BLACK
1059408,M,23.4493150684932,BLACK
1059413,M,44.9753424657534,BLACK
1059414,F,29.3205479452055,BLACK
1059415,M,25.5150684931507,WHITE
1059417,M,48.7945205479452,BLACK
1059419,M,39.0821917808219,BLACK
1059420,M,27.0547945205479,WHITE HISPANIC
1059424,M,53.4,BLACK
1059425,F,83.4164383561644,BLACK
1059426,F,55.4328767123288,WHITE
1059428,F,,WHITE HISPANIC
1059429,M,,WHITE HISPANIC
1059430,M,51.1835616438356,BLACK
1059432,M,48.7287671232877,BLACK
1059434,F,43.1452054794521,BLACK
1059435,M,36.0821917808219,BLACK
1059437,M,25.7315068493151,BLACK
1059438,M,73.6794520547945,WHITE
1059443,M,44.786301369863,BLACK
1059444,M,53.8328767123288,BLACK
1059446,M,44.6164383561644,BLACK
1059449,F,27.9534246575342,BLACK
1059454,F,83.4164383561644,BLACK
1059455,F,,UNKNOWN
1059456,M,26.4602739726027,BLACK
1059457,F,33.5616438356164,BLACK
1059459,F,41.4328767123288,BLACK
1059463,M,42.4849315068493,ASIAN/PACIFIC ISLANDER
1059464,F,,BLACK
1059469,F,49.6876712328767,WHITE
1059471,F,39.3287671232877,ASIAN/PACIFIC ISLANDER
1059474,M,,BLACK
1059476,F,,BLACK
1059477,F,,BLACK
1059478,M,54.758904109589,WHITE
1059479,F,33.1041095890411,BLACK
1059480,F,35.5260273972603,BLACK
1059481,M,60.627397260274,WHITE
1059487,F,42.4328767123288,BLACK
1059488,F,32.0931506849315,BLACK
1059490,M,57.641095890411,BLACK
1059490,F,66.3369863013699,BLACK
1059492,F,28.4849315068493,WHITE
1059494,F,52.9917808219178,BLACK
1059495,F,51.4246575342466,BLACK
1059496,M,55.0219178082192,WHITE
1059505,F,57.6438356164384,BLACK
1059507,F,48.7972602739726,BLACK
1059508,M,26.2,BLACK
1059511,M,30.5479452054794,WHITE HISPANIC
1059512,M,38.6767123287671,WHITE HISPANIC
1059513,M,30.2383561643836,WHITE HISPANIC
1059514,M,43.1397260273973,HISPANIC
1059517,M,49.8438356164384,BLACK
1059519,F,46.8465753424658,BLACK
1059524,M,40.8520547945206,BLACK
1059527,F,41.572602739726,BLACK
1059534,M,33.5534246575342,BLACK
1059535,F,46.613698630137,BLACK
1059537,M,,WHITE
1059538,M,,WHITE HISPANIC
1059539,F,42.8219178082192,BLACK
1059540,M,,WHITE
1059541,F,42.8438356164384,BLACK
1059542,F,38.2109589041096,BLACK
1059543,F,,UNKNOWN
1059544,M,44.9917808219178,BLACK
1059546,M,35.9506849315068,BLACK
1059547,F,40.2547945205479,BLACK
1059550,F,47.5698630136986,WHITE
1059551,M,45.2575342465753,BLACK
1059552,M,49.2602739726027,BLACK
1059555,M,60.2493150684932,BLACK
1059557,F,55.0958904109589,WHITE
1059563,M,29.1890410958904,BLACK
1059564,M,,WHITE
1059565,M,31.6054794520548,BLACK
1059566,M,23.2684931506849,BLACK
1059567,M,,WHITE HISPANIC
1059570,F,46.7479452054795,BLACK
1059571,F,51.9424657534247,BLACK
1059572,F,58.6027397260274,WHITE
1059573,M,43.6739726027397,BLACK
1059574,F,59.1534246575342,BLACK
1059575,F,,BLACK
1059579,M,,BLACK
1059580,M,44.9835616438356,WHITE
1059581,F,44.5315068493151,WHITE
1059584,M,22.8328767123288,BLACK
1059587,M,49.3041095890411,WHITE
1059588,M,56.4849315068493,BLACK
1059590,F,,BLACK
1059591,F,,BLACK
1059592,M,,BLACK
1059593,F,31.8465753424658,BLACK
1059594,F,35.1561643835616,BLACK
1059596,F,,UNKNOWN
1059601,M,,BLACK
1059603,F,59.3123287671233,BLACK
1059604,F,31.1260273972603,BLACK
1059606,M,26.1150684931507,BLACK
1059607,M,30.3808219178082,BLACK
1059608,F,51.4794520547945,BLACK
1059609,F,40.1150684931507,BLACK
1059610,F,30.3397260273973,BLACK
1059611,F,49.4794520547945,HISPANIC
1059614,F,43.227397260274,BLACK
1059617,F,42.9972602739726,BLACK
1059618,F,38.4876712328767,BLACK
1059619,M,51.3561643835616,BLACK
1059620,F,53.2054794520548,BLACK
1059621,F,38.4767123287671,BLACK
1059622,F,32.9671232876712,BLACK
1059623,F,,BLACK
1059624,F,39.3890410958904,BLACK
1059625,M,27.6904109589041,BLACK
1059626,M,30.1835616438356,BLACK
1059627,F,36.8849315068493,BLACK
1059628,F,39.3753424657534,BLACK HISPANIC
1059629,M,64.5369863013699,WHITE
1059630,F,44.027397260274,BLACK
1059631,M,45.4767123287671,BLACK
1059632,M,51.8109589041096,WHITE
1059634,M,33.0602739726027,WHITE HISPANIC
1059636,M,54.2301369863014,WHITE
1059638,F,31.4575342465753,BLACK
1059639,M,42.7123287671233,BLACK
1059640,F,25.8082191780822,BLACK
1059641,M,43.1397260273973,BLACK
1059643,M,26.7205479452055,BLACK
1059645,F,26.7972602739726,BLACK
1059646,M,,WHITE HISPANIC
1059647,M,27.6383561643836,BLACK
1059648,M,55.6383561643836,BLACK
1059650,M,57.8383561643836,BLACK
1059651,F,26.1698630136986,BLACK
1059653,M,51.4109589041096,BLACK
1059655,M,45.2575342465753,WHITE
1059656,M,18.627397260274,BLACK
1059658,M,23.9123287671233,WHITE HISPANIC
1059659,F,55.5945205479452,BLACK
1059660,M,47.1452054794521,BLACK
1059661,M,,BLACK
1059662,M,,WHITE
1059664,M,52.2465753424658,BLACK
1059664,M,19.7534246575342,BLACK
1059665,F,29.0849315068493,BLACK
1059666,F,,WHITE
1059668,M,45.3315068493151,BLACK
1059669,F,46.1287671232877,BLACK
1059670,F,32.0164383561644,BLACK
1059671,F,29.0849315068493,BLACK
1059672,M,,BLACK
1059674,M,47.5205479452055,WHITE
1059676,M,49.041095890411,BLACK
1059678,F,62.7068493150685,BLACK
1059680,F,45.5753424657534,BLACK
1059681,F,27.2493150684932,BLACK
1059684,F,29.4931506849315,BLACK
1059688,M,,WHITE HISPANIC
1059691,M,,BLACK
1059692,M,,WHITE HISPANIC
1059693,M,,BLACK
1059697,M,32.5178082191781,BLACK
1059701,F,49.4794520547945,HISPANIC
1059704,M,61.1616438356164,WHITE
1059706,F,,UNKNOWN
1059707,M,59.0356164383562,BLACK
1059709,F,,BLACK
1059713,F,27.9287671232877,BLACK
1059716,M,39.2794520547945,WHITE
1059721,M,31.3150684931507,BLACK
1059724,F,,BLACK
1059727,M,30.2712328767123,BLACK
1059728,F,68.6986301369863,BLACK
1059729,M,33.1534246575342,BLACK
1059730,M,56.1643835616438,BLACK
1059732,M,21.986301369863,BLACK
1059733,M,48.6301369863014,BLACK
1059735,F,46.1698630136986,WHITE
1059736,M,43.813698630137,BLACK
1059738,F,32.3150684931507,WHITE HISPANIC
1059740,M,,BLACK
1059742,M,55.9671232876712,BLACK
1059743,M,49.8849315068493,BLACK
1059744,F,28.4082191780822,WHITE HISPANIC
1059745,M,35.2547945205479,BLACK
1059748,M,63.2356164383562,BLACK
1059750,M,25.8986301369863,BLACK
1059752,M,45.4821917808219,BLACK
1059756,M,52.213698630137,BLACK
1059757,M,,WHITE
1059758,F,32.8493150684932,UNKNOWN
1059759,F,56.6849315068493,WHITE
1059760,M,31.6328767123288,BLACK
1059761,M,,BLACK
1059767,M,56.3205479452055,WHITE
1059769,M,29.0575342465753,BLACK
1059771,M,,WHITE
1059772,F,48.641095890411,BLACK
1059774,F,51.9616438356164,BLACK
1059775,M,32.772602739726,BLACK
1059776,M,43.1561643835616,BLACK
1059779,F,,UNKNOWN
1059782,F,50.586301369863,HISPANIC
1059784,M,54.9616438356164,WHITE
1059785,F,,UNKNOWN
1059785,M,,UNKNOWN
1059786,F,38.7945205479452,BLACK
1059789,M,54.9616438356164,WHITE
1059790,F,31.8958904109589,BLACK
1059791,F,69.027397260274,BLACK
1059792,F,55.6356164383562,BLACK
1059795,M,38.1315068493151,WHITE HISPANIC
1059797,M,24.9068493150685,BLACK
1059799,M,46.0493150684932,BLACK
1059801,M,45.4931506849315,WHITE
1059804,F,34.372602739726,UNKNOWN
1059807,M,,WHITE HISPANIC
1059808,M,48.3150684931507,WHITE HISPANIC
1059811,F,61.9232876712329,BLACK
1059812,F,45.4849315068493,BLACK
1059816,M,,UNKNOWN
1059817,F,46.0630136986301,BLACK
1059818,M,37.7643835616438,BLACK
1059820,M,34.8794520547945,BLACK
1059822,F,28.1534246575342,WHITE
1059823,F,29.4164383561644,WHITE HISPANIC
1059824,M,62.6383561643836,BLACK
1059827,M,26.6986301369863,ASIAN/PACIFIC ISLANDER
1059828,M,42.0356164383562,BLACK
1059829,M,37.6739726027397,BLACK
1059832,M,41.2602739726027,BLACK
1059833,F,50.3041095890411,BLACK
1059834,M,47.0,BLACK
1059838,M,73.6712328767123,WHITE
1059839,F,54.3342465753425,BLACK
1059842,M,30.9260273972603,BLACK
1059843,F,47.6547945205479,BLACK
1059844,M,53.4301369863014,BLACK
1059845,M,31.1616438356164,BLACK
1059846,F,42.5123287671233,BLACK
1059847,F,26.8630136986301,BLACK
1059850,M,28.9369863013699,WHITE HISPANIC
1059853,M,35.2246575342466,BLACK
1059860,F,55.027397260274,BLACK
1059861,M,43.1068493150685,BLACK
1059863,M,27.0328767123288,WHITE
1059865,M,26.1452054794521,WHITE
1059870,F,54.5123287671233,WHITE
1059875,M,31.7808219178082,BLACK
1059876,F,70.4465753424658,BLACK
1059878,M,24.6739726027397,BLACK
1059882,M,26.0438356164384,BLACK
1059884,M,33.827397260274,BLACK
1059889,M,29.5232876712329,WHITE HISPANIC
1059890,F,46.1616438356164,BLACK
1059891,F,,UNKNOWN
1059895,F,37.6849315068493,BLACK
1059898,F,53.0684931506849,WHITE
1059900,F,25.2493150684931,UNKNOWN
1059901,M,26.7013698630137,WHITE HISPANIC
1059902,F,35.8657534246575,BLACK
1059903,M,60.6821917808219,BLACK
1059904,M,33.1041095890411,BLACK
1059905,X,51.9150684931507,UNKNOWN
1059906,M,55.641095890411,BLACK
1059909,F,25.0794520547945,WHITE
1059911,F,69.0986301369863,BLACK
1059912,F,30.0493150684931,BLACK
1059913,F,39.7671232876712,WHITE
1059915,F,47.1150684931507,BLACK
1059923,M,55.372602739726,BLACK
1059925,F,58.0,WHITE
1059930,M,34.3835616438356,WHITE HISPANIC
1059931,F,45.7041095890411,BLACK
1059932,F,31.9506849315068,BLACK
1059933,F,33.5150684931507,BLACK
1059934,F,49.4794520547945,HISPANIC
1059937,F,44.986301369863,BLACK
1059938,F,42.4383561643836,WHITE
1059939,F,40.3561643835617,BLACK
1059940,M,55.4602739726027,BLACK
1059942,F,33.3890410958904,BLACK
1059943,F,38.7698630136986,BLACK
1059945,M,68.5835616438356,WHITE
1059947,F,21.8191780821918,BLACK
1059948,F,27.9095890410959,BLACK
1059949,M,34.6986301369863,WHITE HISPANIC
1059950,M,56.4821917808219,HISPANIC
1059952,M,45.2684931506849,UNKNOWN
1059953,M,36.8191780821918,BLACK
1059956,F,38.813698630137,WHITE
1059957,F,57.6054794520548,BLACK
1059958,M,53.4630136986301,WHITE
1059960,M,52.786301369863,WHITE
1059961,M,39.158904109589,WHITE
1059962,M,32.2849315068493,BLACK
1059963,F,31.7780821917808,BLACK
1059964,F,31.7178082191781,BLACK
1059967,F,55.8191780821918,BLACK
1059971,F,31.3123287671233,BLACK
1059972,M,35.1835616438356,BLACK
1059974,M,54.3150684931507,BLACK
1059975,F,26.5890410958904,BLACK
1059979,F,30.4684931506849,BLACK
